node,degree_centrality,betweenness_centrality,eigenvector_centrality,interval_start,interval_end
Thurmaier2012Review_of_Vincent,0.2282157676348547,0.0,0.1297205311957025,2011,2014
Byron2006The_Test_Pressings,0.2821576763485477,0.0106002432291948,0.1349554306543846,2011,2014
Schaffer1996Review_of_Peter,0.0248962655601659,0.0,0.0027493322261317,2011,2014
10.30535/mto.17.3.8,0.1950207468879668,0.0151863076155807,0.0215093772808194,2011,2014
Barolsky2013Conference_Report:_“Performance,0.2323651452282157,0.0019568078900952,0.1298871107798692,2011,2014
Royal1995Review_of_<i>The,0.2365145228215767,0.0009185282978192,0.1305330565388893,2011,2014
Broman1998Report_from_the,0.0871369294605809,0.0078233417145601,0.0093120474824752,2011,2014
Rothstein2008Common-tone_Tonality_in,0.0373443983402489,0.0061155226531687,0.0034054348532885,2011,2014
Garcia2005On_and_On:,0.0124481327800829,0.0003421429043766,0.0005293894975847,2011,2014
J.2013Fraught_with_Ought:,0.2323651452282157,0.0025733299295333,0.1299112113192846,2011,2014
Roeder1994Response_to_Comments,0.0580912863070539,0.0084033613445378,0.0064911215571153,2011,2014
Baragwanath2008Analytical_Approaches_to,0.2863070539419087,0.0124654135395037,0.1341006074765173,2011,2014
Agawu1996Analyzing_Music_Under,0.2489626556016597,0.0140547410827202,0.1303971112071872,2011,2014
Scotto2011What_Do_I,0.0165975103734439,0.0,0.0024530223218863,2011,2014
Wennerstrom2013Review_of_Matthew,0.2655601659751037,0.0043033902285583,0.1340716172896029,2011,2014
"Cook2005Prompting_Performance:_Text,",0.2780082987551867,0.0085573691891751,0.1347069686338809,2011,2014
10.30535/mto.17.1.8,0.1576763485477178,0.006808628415908,0.017941710538087,2011,2014
Smoliar1994Comment_on_John,0.0539419087136929,0.0,0.0064890844729058,2011,2014
Hesselink2013Radiohead’s_“Pyramid_Song”:,0.1161825726141078,0.0003258562957192,0.0142615405527089,2011,2014
"Koozin1999On_Metaphor,_Technology,",0.0331950207468879,0.0,0.0057894244025489,2011,2014
Hoeckner2001Poet’s_Love_and,0.2282157676348547,0.0,0.1297205311957025,2011,2014
Carlson2011Review_of_Alexandra,0.0041493775933609,0.0,1.6947895521982628e-05,2011,2014
Broman1997Report_from_the,0.0497925311203319,0.0,0.005469254316425,2011,2014
Ramirez2011Review_of_Dermot,0.0912863070539419,0.0,0.0101390572353287,2011,2014
Damschroder1999Review_of_Carl,0.2572614107883817,0.0186178040874275,0.130744514890328,2011,2014
Rodgers2010Review_of_Matthew,0.2697095435684647,0.015330310501962,0.1317798315672377,2011,2014
"Scotto2002Transformational_Networks,_Transpositional",0.0041493775933609,0.0,0.0001923493549635,2011,2014
Ng2007Review_of_Peter,0.0082987551867219,0.0,0.0026661454734706,2011,2014
Rothstein1995The_Tristan_Chord,0.0912863070539419,0.0,0.0101390572353287,2011,2014
Temperley1999Review_of_Joseph,0.0622406639004149,0.0114574741544865,0.010859584209586,2011,2014
Hisama2000Life_Outside_the,0.0041493775933609,0.0,0.0024223183229482,2011,2014
"J.2013Pastorals,_Passepieds,_and",0.0539419087136929,0.0,0.0064890844729058,2011,2014
Benadon2007Commentary_on_Matthew,0.1161825726141078,0.0083042287770899,0.0131542539472557,2011,2014
Cumming2013Renaissance_Improvisation_and,0.3236514522821577,0.0474417591182446,0.1355334586058052,2011,2014
BaileyShea2013Review_of_Michael,0.0082987551867219,0.0,0.0001739911686207,2011,2014
Lester1998How_Theorists_Relate,0.0207468879668049,7.091444172605752e-06,0.0094871138480485,2011,2014
Nooshin2013Beyond_the_<i>Radif</i>:,0.0622406639004149,0.0015003934725459,0.0099309714804414,2011,2014
Vetter2000Review_of_Michelle,0.0248962655601659,0.0003857957225742,0.0031524101171895,2011,2014
Meeus1997Music_Theory_and,0.2365145228215767,0.0035734794902844,0.1300638359491,2011,2014
Kraus2009Coaching_Mozart’s_String,0.1120331950207468,0.002466452406961,0.013540882791711,2011,2014
Judd2013“To_Discourse_Learnedly”,0.0290456431535269,0.0,0.0033891679279878,2011,2014
Lochhead1998Retooling_the_Technique,0.2282157676348547,0.0,0.1297205311957025,2011,2014
10.30535/mto.14.2.2,0.0912863070539419,0.0,0.0101390572353287,2011,2014
Fankhauser2007Review_of_Ralph,0.0746887966804979,0.0,0.0090792127399868,2011,2014
Fyr2012Review_of_Timothy,0.1203319502074688,0.013492431623847,0.0110046429478191,2011,2014
Rahn1994From_Similarity_to,0.0871369294605809,0.0136508638204897,0.0105101470544823,2011,2014
Yust2012Review_of_Richard,0.0248962655601659,0.0,0.0018617918975633,2011,2014
James1999Hans_Rott_(1858–1884)—The,0.0041493775933609,0.0,0.0023191475420111,2011,2014
10.2307/763915,0.0124481327800829,0.0,0.0024623008663416,2011,2014
Leydon2012Clean_as_a,0.0124481327800829,0.0,0.0003829524105747,2011,2014
"Holm-Hudson2002Your_Guitar,_It",0.1410788381742738,0.0286246936305415,0.0154100411238499,2011,2014
BaileyShea2012Musical_Forces_and,0.0082987551867219,0.0,0.0001739911686207,2011,2014
Hofmann-Engl1999Review_of_W.B.,0.2614107883817427,0.0197222263201667,0.131285229230944,2011,2014
Takehana2010Review_of_Nicola,0.0746887966804979,0.0,0.0090792127399868,2011,2014
10.30535/mto.15.5.1,0.0995850622406639,0.0084033613445378,0.0104121637341465,2011,2014
Attas2009Metaphors_in_Motion:,0.0539419087136929,0.0021265973883076,0.0110108858774066,2011,2014
Smoliar1995Musical_Objects:_,0.0497925311203319,0.0,0.005469254316425,2011,2014
Murphy2007Considering_Network_Recursion,0.2282157676348547,0.0,0.1297205311957025,2011,2014
Clendinning1996Review/Article_of_Miguel,0.1286307053941908,0.0034667581839239,0.0138905754429177,2011,2014
10.30535/mto.12.1.1,0.0622406639004149,0.0,0.009210886382606,2011,2014
Martens2012Rendering_the_Prosaic,0.2448132780082987,0.0073644211834982,0.1307937628256903,2011,2014
Roeder1993Toward_a_Semiotic,0.2780082987551867,0.0290023348826774,0.1315885876444239,2011,2014
Moseley2013Entextualization_and_the,0.1244813278008298,0.0066491827754809,0.0322203073408145,2011,2014
10.30535/mto.17.3.3,0.1825726141078838,0.0221339459221126,0.0211651911361903,2011,2014
10.30535/mto.12.2.2.,0.0124481327800829,0.0,0.0001255117960676,2011,2014
Goldenberg2006A_Musical_Gesture,0.0248962655601659,0.0,0.0054897817652687,2011,2014
Heinonen2000Review_of_Walter,0.2282157676348547,0.0,0.1297205311957025,2011,2014
Parncutt1994Review_of_the,0.1991701244813278,0.0251798426958854,0.0272567925490231,2011,2014
Anku2000Circles_and_Time:,0.0954356846473029,0.0,0.0104088938465308,2011,2014
10.30535/mto.18.3.6.,0.0165975103734439,0.0,0.0024530223218863,2011,2014
Lewin1994Comment_on_John,0.0539419087136929,0.0,0.0064890844729058,2011,2014
10.30535/mto.18.4.3,0.0456431535269709,0.0,0.006775972798896,2011,2014
Dodson2012Solutions_to_the,0.0622406639004149,0.0,0.009210886382606,2011,2014
Renwick1994“A_Subject_of,0.0705394190871369,0.0051053650620489,0.0130731113582701,2011,2014
Brody2013Review_of_Matthew,0.0082987551867219,0.0,0.0003116932197283,2011,2014
"Gur2008Body,_Forces,_and",0.2572614107883817,0.0198116213758723,0.1309126674807504,2011,2014
Roeder2009Introduction,0.2448132780082987,0.0056826179662445,0.1305369213024994,2011,2014
Demske1995On_Considering_a,0.0290456431535269,0.0,0.0053482819442604,2011,2014
"Judd1994Composers,_performers,_and",0.0871369294605809,0.0021178505143554,0.0242323897202756,2011,2014
Malawey2010Harmonic_Stasis_and,0.0954356846473029,0.0037111364547929,0.0101483539666336,2011,2014
Quaglia2008Review_of_Ethan,0.0124481327800829,0.0,0.0002968081500607,2011,2014
Byros2012Review_of_Giorgio,0.0248962655601659,8.351176582320462e-05,0.0039430031295862,2011,2014
McCreless2000Music_Theory_and,0.0248962655601659,0.0,0.0052588661543478,2011,2014
Hood2012Ambiguity_of_Tonal,0.0663900414937759,0.0,0.0233534302813742,2011,2014
Jenkins2013Review_of_Guy,0.0082987551867219,0.0,7.606400726207253e-05,2011,2014
Martinez2000Semiotics_and_the,0.0539419087136929,0.0,0.0064890844729058,2011,2014
Burnham1996Theorists_and_“The,0.0041493775933609,0.0,,2011,2014
Schaffer1999Review_of_Eleanor,0.0414937759336099,0.0017783438720126,0.0086207497228613,2011,2014
Littlefield1994Code_and_Context:,0.0539419087136929,0.0,0.0064890844729058,2011,2014
Ricci2007The_Progress_of,0.0165975103734439,0.0,0.0024530223218863,2011,2014
Vlagopoulos1999Report_on_the,0.2282157676348547,0.0,0.1297205311957025,2011,2014
Cuciurean1995Review_of_Mark,0.0082987551867219,0.0,0.0005122665924221,2011,2014
"Alpern1998Review_Article,_“Will",0.2282157676348547,0.0,0.1297205311957025,2011,2014
Martin2010Harmonic_Progression_in,0.0995850622406639,0.0025557675591374,0.0105788504493705,2011,2014
Kaminsky2000Revenge_of_the,0.3029045643153527,0.0233454271824089,0.1342413942927825,2011,2014
Cochrane1995The_Ideal_Four,0.0082987551867219,0.0,0.0002362152008541,2011,2014
10.30535/mto.12.4.2,0.0954356846473029,0.0,0.0104088938465308,2011,2014
Headlam2012Review_of_Patricia,0.0331950207468879,0.0037730876885399,0.000850151694411,2011,2014
10.30535/mto.17.4.3,0.0829875518672199,0.0008116469864789,0.0093916225794662,2011,2014
10.30535/mto.19.4.2,0.0290456431535269,0.0061339553925757,0.0007996791421618,2011,2014
Roeder2009Constructing_Transformational_Signification:,0.2655601659751037,0.0160709229437327,0.1313519153530214,2011,2014
10.30535/mto.7.2.1,0.2323651452282157,0.000376134637402,0.130286279405348,2011,2014
Morse1997To_Rosemary_Killam:,0.2489626556016597,0.0216051457251786,0.1304608399490404,2011,2014
Sallmen2007Listening_to_the,0.0954356846473029,0.0,0.0104088938465308,2011,2014
10.30535/mto.17.3.6,0.1161825726141078,0.0101859611167206,0.0149571798182517,2011,2014
10.30535/mto.15.5.2,0.0248962655601659,0.0,0.0054897817652687,2011,2014
Code1995Listening_for_Schubert’s,0.2365145228215767,0.001969970227943,0.1303291572159163,2011,2014
Perry2003Review_of_M.,0.0248962655601659,0.0,0.0027493322261317,2011,2014
10.30535/mto.14.2.3,0.0041493775933609,0.0,0.0001861346319337,2011,2014
10.30535/mto.7.1.1,0.1244813278008298,0.00989340812509,0.0144369552152802,2011,2014
Robison1994Modifying_Interval-Class_Vectors,0.0912863070539419,0.0,0.0101390572353287,2011,2014
Hermann1997Reflexive_Postmodern_Anthropology,0.2531120331950207,0.0269452212304617,0.1301840132303093,2011,2014
10.30535/mto.13.1.6,0.2655601659751037,0.0043033902285583,0.1340716172896029,2011,2014
Killam1997Response_to_Professor,0.0082987551867219,0.0,,2011,2014
Alphonce1994Dissonance_and_Schumann’s,0.0622406639004149,0.0,0.012990971226671,2011,2014
"Noll2011Modes,_the_Height-Width",0.0290456431535269,0.0,0.0033891679279878,2011,2014
Love2012“Possible_Paths”:_Schemata,0.0580912863070539,0.0022482768943351,0.009734700039245,2011,2014
Auerbach2010Pedagogical_Applications_of,0.1742738589211618,0.0209741313003635,0.0191750330890348,2011,2014
Traut2009Review_of_Henry,0.0622406639004149,0.0,0.012990971226671,2011,2014
"Willner1996Handel,_the_Sarabande,",0.0663900414937759,0.0024643687814124,0.0067666355459931,2011,2014
Grant2008Hysteria_at_the,0.2282157676348547,0.0,0.1297205311957025,2011,2014
Urista2007Chopin’s_Prelude_in,0.2655601659751037,0.0043033902285583,0.1340716172896029,2011,2014
Krebs2011Review_of_Danuta,0.1161825726141078,0.0003258562957192,0.0142615405527089,2011,2014
Sheehy2013Introduction:_Theorizing_Improvisation,0.0829875518672199,0.0035324839698326,0.0168124794851157,2011,2014
10.30535/mto.18.3.9,0.3112033195020747,0.0272787539111374,0.1353923284546512,2011,2014
Samplaski2005Mapping_the_Geometries,0.0124481327800829,0.0,0.0002968081500607,2011,2014
Lewis2013Critical_Responses_to,0.0705394190871369,0.0228755460979707,0.0095610706447452,2011,2014
Everett2001Review_of_Richard,0.0746887966804979,0.0,0.0090792127399868,2011,2014
10.30535/mto.0.2.1,0.1535269709543568,0.0052134837524901,0.0163103407304234,2011,2014
"Sayrs2003Narrative,_Metaphor,_and",0.0580912863070539,0.015321401302404,0.0060971846767859,2011,2014
Kopp1995On_the_Function,0.0912863070539419,0.0,0.0101390572353287,2011,2014
Marvin1997Review_of_Daniel,0.1037344398340249,0.0038277754235942,0.0108295839038554,2011,2014
10.30535/mto.16.3.2,0.1203319502074688,0.0077526563915339,0.0132947561811389,2011,2014
Lewin1998The_D_Major,0.0373443983402489,0.0041846953894438,0.0043658260835336,2011,2014
10.30535/mto.17.3.7,0.0497925311203319,0.0013345943038615,0.0067900177486243,2011,2014
Osborn2011Understanding_Through-Composition_in,0.0580912863070539,0.0001478702841269,0.0096130974564173,2011,2014
Bor2009Sonata-Formal_Functions_and,0.0663900414937759,0.002229267213127,0.0119804020494454,2011,2014
Boss1999“Schenkerian-Schoenbergian_Analysis”_and,0.0165975103734439,0.0,0.0024530223218863,2011,2014
"Atkinson2011Canons,_Augmentations,_and",0.0912863070539419,0.0039880093968099,0.0141976083859153,2011,2014
Wibberley1996“Mode_versus_Ficta”,0.1452282157676348,0.0057319568328862,0.0219549253842636,2011,2014
Robbie2012Review_of_Brian,0.2282157676348547,0.0,0.1297205311957025,2011,2014
Grall2011Review_of_Charles,0.0290456431535269,0.0,0.0033891679279878,2011,2014
Isaacson1996Issues_in_the,0.2531120331950207,0.0180685376951178,0.1304727038877573,2011,2014
Kozak2012Review_of_Evan,0.2323651452282157,0.0084033613445378,0.1297612519649581,2011,2014
Bent1996Diatonic_<i>ficta</i>_revisited:,0.1037344398340249,0.0071880821825709,0.0189261928175469,2011,2014
Gruber1996Review_of_the,0.3734439834024896,0.0586241418496622,0.1387658629099843,2011,2014
Brown1996“Adrift_on_Neurath’s,0.0248962655601659,0.0,0.0052588661543478,2011,2014
10.30535/mto.4.1.1,0.2572614107883817,0.0198116213758723,0.1309126674807504,2011,2014
10.30535/mto.17.2.7.,0.1203319502074688,0.0047665571951077,0.015624291988874,2011,2014
Reed2007A_Tetrahelix_Animates,0.0207468879668049,0.0,0.0054147971513585,2011,2014
Hook2011Review_of_Dmitri,0.0746887966804979,0.0137274185761655,0.0081777661772534,2011,2014
Dineen2002Figured_Bass_and,0.0954356846473029,0.0028562500413504,0.010153102185057,2011,2014
Dodson2002Performance_and_Hypermetric,0.1410788381742738,0.0050978060274481,0.0341820810656904,2011,2014
10.30535/mto.18.4.4,0.2863070539419087,0.0154196495458281,0.1348866113401249,2011,2014
Cox2013Review_of_Steve,0.0331950207468879,0.0,0.0057894244025489,2011,2014
Roeder2001Pulse_Streams_and,0.1161825726141078,0.0003258562957192,0.0142615405527089,2011,2014
Forte2000Responses_to_Plenary,0.0497925311203319,0.0033592468750311,0.0059435220112084,2011,2014
Fuller1997Review_of_<i>Musica,0.0622406639004149,0.0,0.012990971226671,2011,2014
"Neumeyer2006The_Contredanse,_Classical",0.0663900414937759,0.0036809920262167,0.010025079849455,2011,2014
Silberman2003Post-Tonal_Improvisation_in,0.0497925311203319,0.0,0.009284590691476,2011,2014
Smoliar1995Book_Review:_,0.0248962655601659,0.0,0.0007890188011068,2011,2014
Mengozzi1998Review_of_Lionel,0.0829875518672199,0.001968687335287,0.0134627712238535,2011,2014
Agmon1997The_Bridges_that,0.1452282157676348,0.0057319568328862,0.0219549253842636,2011,2014
Burns2012Review_of_Michael,0.0248962655601659,0.0,0.0007890188011068,2011,2014
10.30535/mto.18.1.5,0.1244813278008298,0.0023283389098673,0.0314125094957367,2011,2014
Schubert2006Review_of_David,0.0705394190871369,0.000886784395704,0.0155768852991887,2011,2014
Eng2012Review_of_Peter,0.2282157676348547,0.0,0.1297205311957025,2011,2014
10.30535/mto.17.3.2,0.1120331950207468,0.0026298850707318,0.0149522331700669,2011,2014
Grauer1996Toward_a_Unified,0.0829875518672199,0.008349977066976,0.0104366218098972,2011,2014
Littlefield1996The_Silence_of,0.2780082987551867,0.0290023348826774,0.1315885876444239,2011,2014
"Dubiel2000Analysis,_Description,_and",0.2365145228215767,0.0035734794902844,0.1300638359491,2011,2014
Everett2004Making_Sense_of,0.1908713692946058,0.0200028293223617,0.021688650897358,2011,2014
Caplin2010Beethoven’s_“Tempest”_Exposition:,0.0082987551867219,2.954768405252396e-05,0.0002816482894526,2011,2014
Gloag2004Review_of_David,0.0124481327800829,0.0,0.0025171593739425,2011,2014
Perry2007Review_of_Anthony,0.0746887966804979,0.0,0.0090792127399868,2011,2014
Chenette2012Hearing_Counterpoint_Within,0.2987551867219917,0.0368729347870503,0.133759882130513,2011,2014
Easley2008Review_of_Christopher,0.0207468879668049,0.0,0.0029763721158615,2011,2014
Eriksson1999Four_Swedish_Dissertations,0.0539419087136929,0.007416720403005,0.006761402599563,2011,2014
Sallmen2011Exploring_Tetrachordal_Voice-Leading,0.1203319502074688,0.0227802134794749,0.0107604532301421,2011,2014
Hermann1995Towards_a_New,0.0290456431535269,0.0,0.0053482819442604,2011,2014
Samplaski2004Interval-Classes_and_Psychological,0.0414937759336099,0.0062659542136745,0.0055476785153379,2011,2014
Maler2013Songs_for_Hands:,0.0995850622406639,0.0050174115743435,0.0143175713160931,2011,2014
Blake2012Timbre_as_Differentiation,0.0124481327800829,0.0,0.0003829524105747,2011,2014
Latham2004Binary_Oppositions_in,0.2282157676348547,0.0,0.1297205311957025,2011,2014
Walden2010Noting_Images:_Understanding,0.0871369294605809,0.0032652874142218,0.0141503884169942,2011,2014
Muxfeldt2012Review_of_Suzannah,0.1286307053941908,0.0157652318648269,0.0156456420038318,2011,2014
Ewell2013“On_the_System,0.0248962655601659,0.0,0.0027493322261317,2011,2014
Huron2001What_is_a,0.2448132780082987,0.0331879587277949,0.1298928166977828,2011,2014
Monahan2011Review_of_Janet,0.0497925311203319,0.0,0.005469254316425,2011,2014
Grave1998Review_of_William,0.2406639004149377,0.0136049458375265,0.1299558463847811,2011,2014
Harrison2000Tolling_Time,0.0082987551867219,0.0,0.0004289539820714,2011,2014
McCreless1998Music_Theory_as,0.0248962655601659,0.0,0.0052588661543478,2011,2014
Roemjantsew2000Report_on_Two,0.2282157676348547,0.0,0.1297205311957025,2011,2014
Straus2012Three_Stravinsky_Analyses:,0.3236514522821577,0.0338542126415742,0.1358833655152266,2011,2014
Dubiel1996On_Getting_Deconstructed,0.0207468879668049,0.0020292606676295,0.0027058625621199,2011,2014
Leong2005The_Performer’s_Voice:,0.3568464730290456,0.0389556311275867,0.1395928309235525,2011,2014
"Burns2004Authenticity,_Appropriation,_Signification:",0.0165975103734439,0.0003219272818251,0.0048478710013504,2011,2014
10.30535/mto.17.2.3,0.0497925311203319,0.0,0.005469254316425,2011,2014
Stover2012Review_of_Keith,0.0082987551867219,0.0,0.0003147762150529,2011,2014
Karpinski2000Lessons_from_the,0.1701244813278008,0.0198764819227692,0.0230087010921794,2011,2014
Schubert2013What_Modular_Analysis,0.2780082987551867,0.0108204796470187,0.1332880821333306,2011,2014
Weisser1998Review_of_David,0.0539419087136929,0.0031897635747417,0.0086370334634136,2011,2014
10.30535/mto.18.1.7,0.1120331950207468,0.0030690099222029,0.0278448214628549,2011,2014
Schmalfeldt1998On_Keeping_the,0.0124481327800829,0.0,0.0024623008663416,2011,2014
Ng2011Review_of_Ryan,0.0124481327800829,0.0,0.000396366220589,2011,2014
Demske1995Response_to_Parncutt,0.0746887966804979,0.0029208959482935,0.0104494911551075,2011,2014
Mailman1996The_Aims_of,0.2531120331950207,0.015915858338831,0.130573836376418,2011,2014
"Jan2011Music,_Memory,_and",0.0041493775933609,0.0,0.0001160135898992,2011,2014
"Sheehy2013Improvisation,_Analysis,_and",0.0788381742738589,0.009648134527486,0.0099089159707727,2011,2014
Reddick2010<i>Becoming</i>_at_a,0.0456431535269709,0.0,0.006775972798896,2011,2014
10.30535/mto.16.4.4.,0.1161825726141078,0.0003258562957192,0.0142615405527089,2011,2014
Davis2011Stream_Segregation_and,0.1327800829875518,0.0042319884958547,0.0124576940242453,2011,2014
Rodgers2011Thinking_(and_Singing),0.0165975103734439,0.0,0.003369791090511,2011,2014
Leydon2013Review_of_Matthew,0.0124481327800829,0.0,0.0001255117960676,2011,2014
Steinbeck2013Improvisational_Fictions,0.2697095435684647,0.0186789485008712,0.131923375089787,2011,2014
Hoag2011Brahms’s_“Great_Tragic,0.0622406639004149,0.001648984159115,0.0190141775738232,2011,2014
Rothgeb1995The_Tristan_Chord:,0.0912863070539419,0.0,0.0101390572353287,2011,2014
10.30535/mto.17.3.5,0.0248962655601659,0.0,0.0054897817652687,2011,2014
Endrinal2013Review_of_Allan,0.3153526970954357,0.0337923078552275,0.1349773220231472,2011,2014
Clark2013Review_of_Susan,0.3526970954356846,0.0492989750671875,0.1368423569369164,2011,2014
Pople1997Review_of_David,0.1120331950207468,0.0030690099222029,0.0278448214628549,2011,2014
Martens2007Glenn_Gould’s_“Constant,0.0663900414937759,0.0,0.0233534302813742,2011,2014
Roeder2009A_Transformational_Space,0.0829875518672199,0.0032005758359909,0.0180881583959293,2011,2014
Nettl2013Contemplating_the_Concept,0.0497925311203319,0.0,0.009284590691476,2011,2014
Leydon2002Towards_a_Typology,0.0041493775933609,0.0,0.0001940880576919,2011,2014
10.30535/mto.17.4.1,0.1203319502074688,0.0014575297043879,0.0144473243592794,2011,2014
McNamee1997Publishing_and_Pedagogy,0.0041493775933609,0.0,,2011,2014
Urista2003Beyond_Words:_The,0.0165975103734439,0.0084033613445378,0.0009479335963761,2011,2014
"Taylor1997Chopin,_Pygmies,_and",0.0995850622406639,0.0008506272838544,0.0105946776531014,2011,2014
Lochhead1996Review_of_<i>Embodied,0.0663900414937759,0.0,0.0233534302813742,2011,2014
10.30535/mto.7.6.1,0.1161825726141078,0.0003258562957192,0.0142615405527089,2011,2014
10.30535/mto.19.2.2,0.1867219917012448,0.0173644302751837,0.0226069897378882,2011,2014
Parncutt1995Response_to_Demske:,0.0414937759336099,0.004680689063595,0.0056323365953658,2011,2014
Rahn1998Practical_Aspects_of,0.1161825726141078,0.0153207910302755,0.0181505056856222,2011,2014
Theisen2013Review_of_Brian,0.0248962655601659,0.0,0.0027493322261317,2011,2014
Rawlins2000Review_of_Mark,0.0580912863070539,0.0040810759686576,0.0094337232736098,2011,2014
Lindley1993An_Algebraic_Approach,0.0912863070539419,0.0,0.0101390572353287,2011,2014
Peck2003A_Review_of,0.0497925311203319,0.0,0.009284590691476,2011,2014
10.30535/mto.19.4.3,0.3112033195020747,0.0358114844426087,0.1358630683864302,2011,2014
Klorman2014“Musical_Form:_Mapping,0.0838509316770186,0.0,0.0089253393357429,2014,2017
Lavacek2016Review_of_Anna,0.015527950310559,1.946733432021756e-05,0.0045135179808178,2014,2017
Schultz2012Tonal_Pairing_and,0.0869565217391304,0.0,0.0098333626235243,2014,2017
Everett2004Parody_with_an,0.0403726708074534,0.0,0.0048393964475791,2014,2017
Perrott1999Review_of_Laurent,0.0217391304347826,0.0002217077318523,0.0078415074182674,2014,2017
Salley2015Review_of_Joe,0.1024844720496894,0.0012117279688433,0.011983921910558,2014,2017
Thurmaier2012Review_of_Vincent,0.2049689440993788,0.0002356381175372,0.1186143036637211,2014,2017
Byron2006The_Test_Pressings,0.2577639751552795,0.0110428967246748,0.1243200591884675,2014,2017
Smith2014Listening_as_a,0.1987577639751552,0.0311495707827055,0.0256470338483495,2014,2017
Hough2015Elements_of_Style,0.1211180124223602,0.0076668341173895,0.0166036589794529,2014,2017
Hanninen2014<img_style='margin-left:280px'_src,0.1024844720496894,0.0083285464208088,0.0282349214848054,2014,2017
Trinastic2014Dissonant_Harmony_and,0.1024844720496894,0.0086919359417331,0.0137993168269813,2014,2017
Schaffer1996Review_of_Peter,0.0186335403726708,0.0,0.0021331025642789,2014,2017
10.30535/mto.17.3.8,0.2391304347826086,0.0196801460210353,0.0254361119723139,2014,2017
Barolsky2013Conference_Report:_“Performance,0.2049689440993788,0.0014669718247002,0.1183551913896641,2014,2017
Royal1995Review_of_<i>The,0.2080745341614906,0.0005399805683601,0.1188612998161535,2014,2017
Guido2014Unpacking_the_Box,0.0590062111801242,0.0,0.0104935471937488,2014,2017
Broman1998Report_from_the,0.0962732919254658,0.0024519545729866,0.0099969715965339,2014,2017
Mastic2015Normative_Wit:_Haydn’s,0.0838509316770186,0.0,0.0089253393357429,2014,2017
Rothstein2008Common-tone_Tonality_in,0.0434782608695652,0.0041950298186817,0.0030200200095341,2014,2017
Garcia2005On_and_On:,0.0248447204968944,0.0005165631680521,0.0015382800609375,2014,2017
J.2013Fraught_with_Ought:,0.2049689440993788,0.0018873137313905,0.1183690007184886,2014,2017
Roeder1994Response_to_Comments,0.0434782608695652,0.006269592476489,0.0048404762278923,2014,2017
Baragwanath2008Analytical_Approaches_to,0.2577639751552795,0.0108313180694287,0.1220872380066765,2014,2017
10.30535/mto.22.3.9,0.0372670807453416,0.0025869816196732,0.0053003894661931,2014,2017
Agawu1996Analyzing_Music_Under,0.2204968944099378,0.0115754613376548,0.1187753984586418,2014,2017
Scotto2011What_Do_I,0.015527950310559,0.0,0.0018955129437827,2014,2017
Kopp2014On_Performing_Chopin’s,0.248447204968944,0.0060679373849528,0.1240638521802835,2014,2017
Wennerstrom2013Review_of_Matthew,0.2360248447204968,0.0024744763495687,0.1232581062373883,2014,2017
"Cook2005Prompting_Performance:_Text,",0.2515527950310559,0.0080933501133249,0.1240243427468506,2014,2017
10.30535/mto.17.1.8,0.1677018633540372,0.0072255273989007,0.0199943995154354,2014,2017
Smoliar1994Comment_on_John,0.0403726708074534,0.0,0.0048393964475791,2014,2017
Bugallo2014<i>Harmonic</i>_and_<i>Non-Harmonic</i>,0.1149068322981366,0.0224477745719168,0.0140033846116261,2014,2017
Hesselink2013Radiohead’s_“Pyramid_Song”:,0.108695652173913,0.0003685064056275,0.0131668703884154,2014,2017
"Koozin1999On_Metaphor,_Technology,",0.0248447204968944,0.0,0.0043246353663104,2014,2017
Hoeckner2001Poet’s_Love_and,0.201863354037267,0.0,0.1182476580000186,2014,2017
Aziz2015The_Evolution_of,0.0031055900621118,0.0,0.0019394019678576,2014,2017
Carlson2011Review_of_Alexandra,0.0031055900621118,0.0,1.4273439895533006e-05,2014,2017
Broman1997Report_from_the,0.046583850931677,0.0,0.005278141493988,2014,2017
Lundberg2014“To_Let_it,0.0683229813664596,0.0027054747878429,0.0106128594514073,2014,2017
Ramirez2011Review_of_Dermot,0.0838509316770186,0.0,0.0113512695243209,2014,2017
Damschroder1999Review_of_Carl,0.2236024844720496,0.0130148295073019,0.1189338787590953,2014,2017
Rodgers2010Review_of_Matthew,0.2826086956521739,0.0198634408996514,0.1234341275025531,2014,2017
"Scotto2002Transformational_Networks,_Transpositional",0.0031055900621118,0.0,0.0001776953276931,2014,2017
10.30535/mto.22.1.3.,0.0838509316770186,0.0,0.0089253393357429,2014,2017
Ng2007Review_of_Peter,0.0093167701863354,0.0,0.0022867488940249,2014,2017
Rothstein1995The_Tristan_Chord,0.0838509316770186,0.0,0.0113512695243209,2014,2017
Temperley1999Review_of_Joseph,0.046583850931677,0.007886297113077,0.0081853998417252,2014,2017
Hisama2000Life_Outside_the,0.0062111801242236,0.0,0.0020320435809471,2014,2017
Tan2015Review_of_Eric,0.1521739130434782,0.0175115175074703,0.0157964927840241,2014,2017
"J.2013Pastorals,_Passepieds,_and",0.0434782608695652,0.006269592476489,0.0048404762278923,2014,2017
10.30535/mto.20.3.6,0.0372670807453416,0.0,0.0030017103065919,2014,2017
Benadon2007Commentary_on_Matthew,0.0993788819875776,0.005395348107913,0.0113587130070725,2014,2017
Cumming2013Renaissance_Improvisation_and,0.3043478260869565,0.0354606937434516,0.124430313718078,2014,2017
