node,degree_centrality,betweenness_centrality,eigenvector_centrality,interval_start,interval_end
Cumming2013Renaissance_Improvisation_and,0.0111524163568773,0.0,,2014,2017
Koozin2014History_and_Future,0.2342007434944237,0.5397447145853848,0.3171213935544376,2014,2017
10.30535/mto.21.2.3,0.0074349442379182,0.0,0.0155446712080154,2014,2017
Clercq2016Review_of_Ralf,0.0223048327137546,0.0,0.0755704199887731,2014,2017
Bakulina2014The_Concept_of,0.0223048327137546,0.0837887067395264,3.965323006736345e-05,2014,2017
BaileyShea2013Review_of_Michael,0.0334572490706319,0.0,0.027183596337819,2014,2017
Lester1998How_Theorists_Relate,0.0074349442379182,0.0,0.0037338824949735,2014,2017
Salley2015On_Duration_and,0.0037174721189591,0.0,,2014,2017
Nooshin2013Beyond_the_<i>Radif</i>:,0.0074349442379182,0.0,,2014,2017
Covach2013To_MOOC_or,0.0074349442379182,0.0,0.0230506025413965,2014,2017
Gann2014Outside_the_Feedback,0.0037174721189591,0.0,,2014,2017
10.30535/mto.17.2.1,0.0408921933085501,0.0216203373722974,0.0274363322680608,2014,2017
Johnson1995The_Computer_Presentation,0.0037174721189591,0.0,0.0214665030222324,2014,2017
Murcott2014Tomorrow’s_Music_On,0.0223048327137546,0.0,,2014,2017
"Wild2014Genus,_Species_and",0.0037174721189591,0.0,1.9452625392663304e-05,2014,2017
"Hepokoski2010Formal_Process,_Sonata",0.0074349442379182,0.0,0.0015263677488739,2014,2017
10.30535/mto.18.3.7,0.0111524163568773,0.0,,2014,2017
Jenkins2010After_the_Harvest:,0.0074349442379182,0.0,0.0029544934229028,2014,2017
Lochhead1998Retooling_the_Technique,0.0037174721189591,0.0,0.0214665030222324,2014,2017
10.30535/mto.18.2.3,0.0037174721189591,0.0,0.0025562004156839,2014,2017
Callahan2015Teaching_and_Learning,0.0148698884758364,0.0054050843430743,0.0018505160188141,2014,2017
Buchler2008Reconsidering_Klumpenhouwer_Networks,0.0408921933085501,0.0,,2014,2017
Shanahan2009Review_of_Aniruddh,0.0037174721189591,0.0,0.0144833373923684,2014,2017
Rahn1994From_Similarity_to,0.0037174721189591,0.0,,2014,2017
10.30535/mto.19.1.2,0.0037174721189591,0.0,0.0018484385856237,2014,2017
Robison1995Category_Structures_and,0.0111524163568773,0.0,0.0248277906109457,2014,2017
Cohen2015Expansive_Form_in,0.0148698884758364,0.0001626333593546,0.0207444194190233,2014,2017
Leydon2012Clean_as_a,0.0297397769516728,0.0255793719888516,0.0377619366760467,2014,2017
Schmalfeldt2016Response,0.0111524163568773,0.0,0.0038136750774008,2014,2017
BaileyShea2012Musical_Forces_and,0.0408921933085501,0.016215253029223,0.0275383391003766,2014,2017
Tenzer2000Theory_and_Analysis,0.0037174721189591,0.0,0.0003817198326413,2014,2017
10.30535/mto.15.5.1,0.0111524163568773,0.0043089355010238,0.0091904314310304,2014,2017
Attas2009Metaphors_in_Motion:,0.0074349442379182,0.0,,2014,2017
Stoecker2007Without_a_Safety,0.0260223048327137,0.0,,2014,2017
Willner1996More_on_Handel,0.0037174721189591,0.0,0.0047719941541112,2014,2017
Sly2012Review_of_David,0.0037174721189591,0.0,,2014,2017
McCreless1996Contemporary_Music_Theory,0.0037174721189591,0.0,0.0214665030222324,2014,2017
Gotham2015Meter_Metrics:_Characterizing,0.0297397769516728,0.0132606312934181,0.0256642000731958,2014,2017
10.30535/mto.18.3.4,0.0111524163568773,0.0,,2014,2017
Martens2012Rendering_the_Prosaic,0.0037174721189591,0.0,,2014,2017
Roeder1993Toward_a_Semiotic,0.0074349442379182,0.0,0.0230251194834748,2014,2017
Schmalfeldt2010Response_to_Mike,0.0037174721189591,0.0,0.000105588458863,2014,2017
Hatten2014Performing_Expressive_Closure,0.0037174721189591,0.0,0.0020021193750632,2014,2017
Moseley2013Entextualization_and_the,0.0260223048327137,0.0,,2014,2017
10.30535/mto.17.3.3,0.0223048327137546,0.0097446887006286,0.064597894934189,2014,2017
10.30535/mto.12.2.2.,0.0111524163568773,0.0,0.0089296194923463,2014,2017
Klumpenhouwer2007Reconsidering_Klumpenhouwer_Networks:,0.0074349442379182,0.0,,2014,2017
10.30535/mto.22.1.1,0.0111524163568773,0.0,,2014,2017
Hanenberg2016Rock_Modulation_and,0.0780669144981412,0.0407354822477331,0.1562111359964461,2014,2017
Heinonen2000Review_of_Walter,0.0037174721189591,0.0,0.014473524442724,2014,2017
Damschroder2010Review_of_<i>Beethoven’s,0.0037174721189591,0.0,0.000105588458863,2014,2017
Anku2000Circles_and_Time:,0.0185873605947955,0.0,0.005590075214728,2014,2017
10.30535/mto.18.3.6.,0.0111524163568773,0.0,,2014,2017
Ewell2012Rethinking_Octatonicism:_Views,0.0111524163568773,0.0,3.157866991628491e-06,2014,2017
Kallis2008Principles_of_Pitch,0.0037174721189591,0.0,,2014,2017
10.30535/mto.22.2.6,0.0111524163568773,0.0,0.002615704823071,2014,2017
10.30535/mto.18.4.3,0.0074349442379182,0.0,,2014,2017
Dodson2012Solutions_to_the,0.037174721189591,0.0533974815870753,0.0419865158764901,2014,2017
Cutler2010Cryptic_Audiodiversity_and,0.0037174721189591,0.0,0.0090220781131992,2014,2017
"Gur2008Body,_Forces,_and",0.0074349442379182,0.0,0.0019925431555806,2014,2017
Moore2005The_Persona-Environment_Relation,0.0111524163568773,0.0,0.0409192891344563,2014,2017
10.30535/mto.20.4.1,0.0260223048327137,3.224383124596953e-05,0.0638327610318199,2014,2017
Buchler2007Reconsidering_Klumpenhouwer_Networks,0.0260223048327137,0.0,,2014,2017
"Gauldin2004Keynote_Address,_Twenty-seventh",0.0037174721189591,0.0,0.0002082984763659,2014,2017
Demske1995On_Considering_a,0.0037174721189591,0.0,,2014,2017
Johnston2014Modal_Idioms_and,0.0185873605947955,0.0178783559040152,3.2196532571178625e-06,2014,2017
Kochavi2012Review_of_Edward,0.0148698884758364,0.0,0.021510681464864,2014,2017
Quaglia2015Planning_for_Student,0.0148698884758364,0.0054050843430743,0.0018505160188141,2014,2017
Byros2012Review_of_Giorgio,0.0037174721189591,0.0,,2014,2017
Townsend2012Scriabin_and_the,0.0037174721189591,0.0,,2014,2017
McCreless2000Music_Theory_and,0.0037174721189591,0.0,0.0214665030222324,2014,2017
Hood2012Ambiguity_of_Tonal,0.0074349442379182,0.0,,2014,2017
Martinez2000Semiotics_and_the,0.0037174721189591,0.0,0.0003817198326413,2014,2017
Schmalfeldt2010One_More_Time,0.0037174721189591,0.0,0.000105588458863,2014,2017
Littlefield1994Code_and_Context:,0.0074349442379182,0.0,0.0230251194834748,2014,2017
Kaminsky2000Revenge_of_the,0.0037174721189591,0.0,0.0214665030222324,2014,2017
10.30535/mto.12.4.2,0.0260223048327137,0.0,0.0414178002634832,2014,2017
Headlam2012Review_of_Patricia,0.0037174721189591,0.0,,2014,2017
10.30535/mto.17.4.3,0.0669144981412639,0.0176419151330553,0.2425347726805319,2014,2017
Cook2012Introduction:_Refocusing_Theory,0.0111524163568773,0.0,0.002615704823071,2014,2017
10.30535/mto.19.4.2,0.037174721189591,0.0426872573223708,0.0711778810302604,2014,2017
Roeder2009Constructing_Transformational_Signification:,0.0446096654275092,0.0,,2014,2017
Schmalfeldt2005Response_to_the,0.0148698884758364,0.0,0.0287093820699117,2014,2017
10.30535/mto.7.2.1,0.0111524163568773,0.0,0.020793310171914,2014,2017
10.30535/mto.18.1.4,0.0185873605947955,0.0735923022095509,0.0209889762574255,2014,2017
Samarotto2009“Plays_of_Opposing,0.0074349442379182,0.0,,2014,2017
10.30535/mto.17.3.6,0.0074349442379182,0.0,0.0214891621174094,2014,2017
10.30535/mto.15.5.2,0.0111524163568773,0.0,0.0083372992902421,2014,2017
Code1995Listening_for_Schubert’s,0.0037174721189591,0.0,0.0002082984763659,2014,2017
10.30535/mto.14.2.3,0.0074349442379182,0.0,0.0024411701005982,2014,2017
Cramer2003The_Harmonic_Function,0.0037174721189591,0.0,0.0025562004156839,2014,2017
10.30535/mto.7.1.1,0.0037174721189591,0.0,0.0030314213753192,2014,2017
Robison1994Modifying_Interval-Class_Vectors,0.0037174721189591,0.0,,2014,2017
10.30535/mto.21.2.5,0.0966542750929368,0.1127076153319893,0.2726760073362659,2014,2017
London2011Review_of_Yonatan,0.0037174721189591,0.0,,2014,2017
10.30535/mto.13.1.6,0.0037174721189591,0.0,,2014,2017
Marion2007Debussy_and_Recollection:,0.0037174721189591,0.0,,2014,2017
Murphy2016Cohn’s_Platonic_Model,0.037174721189591,0.0329714181755808,0.034115334624776,2014,2017
Love2012“Possible_Paths”:_Schemata,0.0037174721189591,0.0,,2014,2017
Rink2016Response,0.0037174721189591,0.0,,2014,2017
Auerbach2010Pedagogical_Applications_of,0.0111524163568773,0.0,0.0288957486477052,2014,2017
Grant2008Hysteria_at_the,0.0037174721189591,0.0,,2014,2017
Urista2007Chopin’s_Prelude_in,0.0037174721189591,0.0,0.0018645247899025,2014,2017
Arlin2016Review_of_L.,0.0111524163568773,0.0,0.0018346319077145,2014,2017
10.30535/mto.22.4.2,0.0223048327137546,0.0,,2014,2017
Sheehy2013Introduction:_Theorizing_Improvisation,0.0223048327137546,0.0,,2014,2017
10.30535/mto.18.3.9,0.0074349442379182,0.0,,2014,2017
Samplaski2005Mapping_the_Geometries,0.0074349442379182,0.0,,2014,2017
Lewis2013Critical_Responses_to,0.0334572490706319,0.0,,2014,2017
Everett2001Review_of_Richard,0.0037174721189591,0.0,0.014473524442724,2014,2017
Martens2016Ways_of_Knowing,0.0111524163568773,0.0,,2014,2017
10.30535/mto.0.2.1,0.0037174721189591,0.0,0.0214665030222324,2014,2017
10.30535/mto.21.1.3,0.0669144981412639,0.0599755039396396,0.0824239242136774,2014,2017
10.30535/mto.22.4.4,0.0074349442379182,0.0108695652173913,0.0002873127106863,2014,2017
"Sayrs2003Narrative,_Metaphor,_and",0.0111524163568773,0.0,0.0306573892173355,2014,2017
Zbikowski1995Theories_of_Categorization,0.0111524163568773,0.0,0.0248277906109457,2014,2017
Lee2010A_Response_to,0.0037174721189591,0.0,0.000105588458863,2014,2017
Spicer2005Review_of_Walter,0.0594795539033457,0.0324305060584461,0.2138182201898777,2014,2017
10.30535/mto.17.3.7,0.0594795539033457,0.0198936678877133,0.2295983935999203,2014,2017
10.30535/mto.21.3.7,0.0520446096654275,0.0604280617154815,0.0808487149748744,2014,2017
Osborn2011Understanding_Through-Composition_in,0.0111524163568773,0.0,0.0189441584172115,2014,2017
Donin2008Charting_the_Score,0.0037174721189591,0.0,,2014,2017
10.30535/mto.22.3.7,0.0111524163568773,0.0,0.0038136750774008,2014,2017
Nolan2007Thoughts_on_Klumpenhouwer,0.0260223048327137,0.0,,2014,2017
10.30535/mto.22.2.1,0.0260223048327137,0.0133526716624077,0.0279995587309561,2014,2017
Isaacson1996Issues_in_the,0.0037174721189591,0.0,,2014,2017
"Krims1994Bloom,_Post-Structuralism(s),_and",0.0037174721189591,0.0,0.0214665030222324,2014,2017
10.30535/mto.22.3.4,0.0223048327137546,0.0,,2014,2017
Clement2015Scale_Systems_and,0.0111524163568773,0.0004312536803312,0.0283956814296257,2014,2017
Leong2005Virtuosity_in_Babbitt’s,0.0111524163568773,0.0,0.0040049901731949,2014,2017
Bent1996Diatonic_<i>ficta</i>_revisited:,0.0037174721189591,0.0,,2014,2017
10.30535/mto.20.2.1,0.0631970260223048,0.0574499019210342,0.070492184501308,2014,2017
10.30535/mto.4.1.1,0.0074349442379182,0.0,0.0019925431555806,2014,2017
Reed2007A_Tetrahelix_Animates,0.0074349442379182,0.0,,2014,2017
McFarland2009Review_of_Jeremy,0.0037174721189591,0.0,,2014,2017
Schmalfeldt2010Response_to_Reddick,0.0037174721189591,0.0,0.0214665030222324,2014,2017
Dodson2002Performance_and_Hypermetric,0.0074349442379182,0.0,0.0030505424676294,2014,2017
Parsons2015Dyslexia_and_Post-Secondary,0.0074349442379182,0.0,0.0002505323885504,2014,2017
10.30535/mto.22.1.2,0.0520446096654275,0.0335697353253027,0.0740709811946471,2014,2017
10.30535/mto.18.4.4,0.0334572490706319,0.0,0.027183596337819,2014,2017
Willey2014The_Editing_and,0.0074349442379182,0.0,,2014,2017
Sturman2010Commentary_on_“Rhythm:,0.0260223048327137,0.02167973390354,0.0056384850691065,2014,2017
Cox2013Review_of_Steve,0.0334572490706319,0.0,0.027183596337819,2014,2017
Roeder2001Pulse_Streams_and,0.0037174721189591,0.0,0.0030314213753192,2014,2017
Callender2014Performing_the_Irrational:,0.0037174721189591,0.0,,2014,2017
"Neumeyer2006The_Contredanse,_Classical",0.0037174721189591,0.0,0.0015552583386093,2014,2017
Tymoczko2007Recasting_K-nets,0.0260223048327137,0.0,,2014,2017
10.30535/mto.22.4.5,0.0483271375464684,0.0320986202530397,0.0887281431368614,2014,2017
10.30535/mto.17.3.9,0.0037174721189591,0.0,0.0105741045283956,2014,2017
10.30535/mto.17.3.2,0.070631970260223,0.0270656603795796,0.253218750016254,2014,2017
"Zbikowski1995Response_to_Robison,",0.0111524163568773,0.0,0.0248277906109457,2014,2017
Littlefield1996The_Silence_of,0.0074349442379182,0.0,0.0230251194834748,2014,2017
Everett2004Making_Sense_of,0.0483271375464684,0.0,0.2110654011268527,2014,2017
10.30535/mto.17.2.8.,0.0111524163568773,0.0,0.0040049901731949,2014,2017
Caplin2010Beethoven’s_“Tempest”_Exposition:,0.0037174721189591,0.0,0.000105588458863,2014,2017
Chenette2012Hearing_Counterpoint_Within,0.0037174721189591,0.0,,2014,2017
10.30535/mto.19.3.2,0.037174721189591,0.0032179110849816,0.0971333393555144,2014,2017
Sallmen2011Exploring_Tetrachordal_Voice-Leading,0.0334572490706319,0.0345944455085581,0.0406923132244451,2014,2017
Hermann1995Towards_a_New,0.0111524163568773,0.0,,2014,2017
Samplaski2004Interval-Classes_and_Psychological,0.0037174721189591,0.0,,2014,2017
Maler2013Songs_for_Hands:,0.0557620817843866,0.1394968267919088,0.1064555835308191,2014,2017
Bourne2016Perceiving_Irony_in,0.0594795539033457,0.0533974815870753,0.2139631918586459,2014,2017
Killam1994Feminist_Music_Theories—Process,0.0037174721189591,0.0,0.0214665030222324,2014,2017
10.30535/mto.16.4.3,0.0260223048327137,0.0028889555707089,0.0090379067363477,2014,2017
Blake2012Timbre_as_Differentiation,0.0446096654275092,0.0213585721772651,0.1029063811120482,2014,2017
Lind2009Transformational_Distance_and,0.0037174721189591,0.0,,2014,2017
Rusch2013Beyond_Homage_and,0.0074349442379182,0.0,0.0230251194834748,2014,2017
Cook2009Moving_Through_Triadic,0.0037174721189591,0.0,0.0027545018455055,2014,2017
Ewell2013“On_the_System,0.0185873605947955,0.0071077849053615,3.406043996923508e-06,2014,2017
Zavlunov2014The_“tselostnyĭ_analiz”,0.0074349442379182,0.0935495367070563,0.0005694916992193,2014,2017
Benadon2007A_Circular_Plot,0.0185873605947955,0.0,0.005590075214728,2014,2017
Albrecht2014Review_of_Elizabeth,0.0037174721189591,0.0,,2014,2017
Monahan2011Review_of_Janet,0.0260223048327137,0.0537538607745307,0.0015598394989773,2014,2017
Foley2007The_Efficacy_of,0.0037174721189591,0.0,,2014,2017
Butterfield2010Variant_Timekeeping_Patterns,0.0260223048327137,0.0,0.0414178002634832,2014,2017
Byros2015Prelude_on_a,0.0037174721189591,0.0,,2014,2017
McCreless1998Music_Theory_as,0.0037174721189591,0.0,0.0214665030222324,2014,2017
Burns2010Rhythmic_Archetypes_in,0.0223048327137546,0.000183846406227,0.0061986909330434,2014,2017
10.30535/mto.20.1.1,0.0185873605947955,0.0011141092217357,0.0095987503952353,2014,2017
O’Donnell2007Embracing_Relational_Abundance,0.0037174721189591,0.0,,2014,2017
Bazayev2014Introduction:_Russian_Theoretical,0.0148698884758364,0.0108695652173913,6.948113109300155e-07,2014,2017
Stankis2015Maurice_Ravel’s_“Color,0.037174721189591,0.0108695652173913,0.0273008233122732,2014,2017
10.30535/mto.20.2.5,0.0297397769516728,0.0,,2014,2017
10.30535/mto.20.3.8,0.0148698884758364,0.1033499643620812,0.0083734049367581,2014,2017
Leong2005The_Performer’s_Voice:,0.0260223048327137,0.0015850388623018,0.0064485805514624,2014,2017
"Burns2004Authenticity,_Appropriation,_Signification:",0.0074349442379182,0.0,0.0141828710337314,2014,2017
Biamonte2011Introduction,0.0037174721189591,0.0,0.0069658470742816,2014,2017
"Thomas2014Conlon_Nancarrow,_“Hot”",0.0185873605947955,0.0,,2014,2017
10.30535/mto.18.1.7,0.0111524163568773,0.0,0.0083372992902421,2014,2017
Klumpenhouwer1994Some_Remarks_on,0.0148698884758364,0.0,0.021510681464864,2014,2017
Schmalfeldt1998On_Keeping_the,0.0074349442379182,0.0,0.0230251194834748,2014,2017
Covach1995Schoenberg’s_Turn_to,0.0037174721189591,0.0,,2014,2017
10.30535/mto.21.3.10,0.0148698884758364,0.02167973390354,0.0156792449102369,2014,2017
"Eckert2005“So,_you_want",0.0037174721189591,0.0,0.001061333815647,2014,2017
Krims1995On_the_Fear,0.0148698884758364,0.0,0.021510681464864,2014,2017
Ravenscroft2010Chair’s_Introduction_to,0.0074349442379182,0.0,0.0230251194834748,2014,2017
"Sheehy2013Improvisation,_Analysis,_and",0.0185873605947955,0.0,,2014,2017
Duker2015Hacking_the_Music,0.0185873605947955,0.0427655024946543,0.0234015678664147,2014,2017
Hatten2005Introduction,0.0037174721189591,0.0,0.0032973614568514,2014,2017
10.30535/mto.16.4.4.,0.0594795539033457,0.076302679300064,0.056110943783442,2014,2017
"Robb2015Imagined,_Supplemental_Sound",0.0408921933085501,0.016215253029223,0.0275383391003766,2014,2017
Gotham2016Pitch_Properties_of,0.0111524163568773,0.0216203373722974,0.004224440812638,2014,2017
"Binder2016Art_and_Science,",0.0037174721189591,0.0,,2014,2017
Butterfield2007Response_to_Fernando,0.0037174721189591,0.0,0.0028158290604322,2014,2017
Steinbeck2013Improvisational_Fictions,0.0297397769516728,0.0,,2014,2017
Hoag2011Brahms’s_“Great_Tragic,0.0074349442379182,0.0,,2014,2017
Rothgeb1995The_Tristan_Chord:,0.0037174721189591,0.0,,2014,2017
10.30535/mto.17.3.5,0.0780669144981412,0.0570010833132066,0.2340630776143431,2014,2017
Endrinal2013Review_of_Allan,0.0483271375464684,0.0,0.2110654011268527,2014,2017
McNutt2005A_Postscript_on,0.0037174721189591,0.0,0.0032973614568514,2014,2017
Hatten2012Musical_Forces_and,0.0074349442379182,0.0,0.0037290495798051,2014,2017
Neumeyer1993Schoenberg_at_the,0.0037174721189591,0.0,0.0214665030222324,2014,2017
Cairns2014A_Glimpse_at,0.0223048327137546,0.0073453710303318,3.591634803642005e-06,2014,2017
Martens2007Glenn_Gould’s_“Constant,0.0037174721189591,0.0,,2014,2017
10.30535/mto.22.3.3,0.0594795539033457,0.0682116277408016,0.1079639770310373,2014,2017
Roeder2009A_Transformational_Space,0.0037174721189591,0.0,0.0214665030222324,2014,2017
Hatten2012<i>Wordless_Carol</i>,0.0037174721189591,0.0,0.0018645247899025,2014,2017
Nettl2013Contemplating_the_Concept,0.0148698884758364,0.0,,2014,2017
Leydon2002Towards_a_Typology,0.0074349442379182,0.0,0.023285556437974,2014,2017
Losada2007K-nets_and_Hierarchical,0.0260223048327137,0.0,,2014,2017
Urista2003Beyond_Words:_The,0.0111524163568773,0.0,0.0288957486477052,2014,2017
10.30535/mto.22.3.1,0.0223048327137546,0.0244734921766283,0.0268723269828003,2014,2017
10.30535/mto.7.6.1,0.0148698884758364,0.0,0.0373453406140576,2014,2017
10.30535/mto.19.2.2,0.0408921933085501,0.0372995004454377,0.0447806624134955,2014,2017
Lau2015Composing_Declamation:_Notated,0.0037174721189591,0.0,0.0017374156049905,2014,2017
10.30535/mto.18.3.11,0.0037174721189591,0.0,,2014,2017
10.30535/mto.22.2.4,0.0594795539033457,0.1113186454629161,0.0487112761048669,2014,2017
Rusch2013Crossing_Over_with,0.0037174721189591,0.0,0.0047719941541112,2014,2017
Peck2003A_Review_of,0.0037174721189591,0.0,,2014,2017
Isaacson2014<i>MTO</i>_at_the,0.0148698884758364,0.02167973390354,0.0030769573984606,2014,2017
10.30535/mto.19.4.3,0.0743494423791821,0.1071133318875103,0.2374768985175984,2014,2017
Guerrero2006Serial_Intervention_in,0.0027548209366391,0.0,1.6460858145042535e-06,2017,2020
10.30535/mto.18.1.6,0.0110192837465564,0.0,,2017,2020
Schultz2012Tonal_Pairing_and,0.0688705234159779,0.0038014158238518,0.2051053849957,2017,2020
McCreless1996Review_of_Jean-Jacques,0.0027548209366391,0.0,0.0101981417856579,2017,2020
Kaminsky2005Review_of_<i>Beatlestudies,0.0027548209366391,0.0,0.008326500387759,2017,2020
Smith2014Listening_as_a,0.0055096418732782,0.0,,2017,2020
Hough2015Elements_of_Style,0.0550964187327823,0.0,0.1833750622790732,2017,2020
10.30535/mto.15.5.4,0.0055096418732782,0.0,0.011008520394016,2017,2020
Rings2018Music’s_Stubborn_Enchantments,0.0550964187327823,0.046364186056722,0.0775842084234654,2017,2020
10.30535/mto.17.3.8,0.0440771349862259,0.0077988477387943,0.0906626768753518,2017,2020
Jakubowski2018Spectral_Meter:_Dramatizing,0.0110192837465564,0.0038470470187312,0.0097846298663284,2017,2020
Barolsky2013Conference_Report:_“Performance,0.0110192837465564,0.0,0.0124057370624804,2017,2020
Guido2014Unpacking_the_Box,0.0027548209366391,0.0,0.00041712165131,2017,2020
Nemire2014Convergence_Points_in,0.0027548209366391,0.0,2.856056168000751e-07,2017,2020
Mastic2015Normative_Wit:_Haydn’s,0.0027548209366391,0.0,,2017,2020
Koslovsky2013Conference_Report:_“Fifth,0.0055096418732782,0.0,,2017,2020
Rothstein2008Common-tone_Tonality_in,0.0055096418732782,0.0,1.0983857407437416e-07,2017,2020
Garcia2005On_and_On:,0.0055096418732782,0.0,0.0007778257721087,2017,2020
Traut2009Dyadic_TC_Lattices:,0.0055096418732782,0.0,8.368054937138564e-08,2017,2020
Ewell2013Conference_Report:_Inaugural,0.0027548209366391,0.0,8.179506635597453e-08,2017,2020
10.30535/mto.22.3.9,0.0275482093663911,0.1931830278256796,0.0155957977102806,2017,2020
Agawu1996Analyzing_Music_Under,0.0082644628099173,0.0,0.0143482416368618,2017,2020
Burns2008Embodied_Subjectivities_in,0.0220385674931129,0.0094422691877173,0.0277569826456259,2017,2020
Kopp2014On_Performing_Chopin’s,0.0275482093663911,0.0361417022398542,0.0131910690545663,2017,2020
"Cook2005Prompting_Performance:_Text,",0.0082644628099173,0.0,0.0011567886816247,2017,2020
Burns2005Feeling_the_Style:,0.0055096418732782,0.0,0.0114511738241997,2017,2020
10.30535/mto.17.1.8,0.0688705234159779,0.0038014158238518,0.2051053849957,2017,2020
Bugallo2014<i>Harmonic</i>_and_<i>Non-Harmonic</i>,0.0055096418732782,0.0,2.99394785900571e-07,2017,2020
Hesselink2013Radiohead’s_“Pyramid_Song”:,0.0055096418732782,0.0,0.0007705760242836,2017,2020
"Koozin1999On_Metaphor,_Technology,",0.0027548209366391,0.0,,2017,2020
Childs2006Structural_and_Transformational,0.0082644628099173,0.0,0.0010572322291466,2017,2020
Neidhöfer2007Bruno_Maderna’s_Serial,0.0055096418732782,0.006514657980456,3.645461629403976e-05,2017,2020
Hoeckner2001Poet’s_Love_and,0.0027548209366391,0.0,,2017,2020
Rothstein2005Like_Falling_off,0.0027548209366391,0.0,,2017,2020
Kuusi2009Discrimination_and_Evaluation,0.0027548209366391,0.0,,2017,2020
Kuusi2003The_Role_of,0.0027548209366391,0.0,,2017,2020
"Scotto2002Transformational_Networks,_Transpositional",0.0055096418732782,0.0,8.368054937138564e-08,2017,2020
Covach1994Destructuring_Cartesian_Dualism,0.0027548209366391,0.0,0.0101981417856579,2017,2020
Scherzinger2010Temporal_Geometries_of,0.0027548209366391,0.0,0.0010253044005855,2017,2020
10.30535/mto.22.1.3.,0.0192837465564738,0.0088318638724613,0.0111956126202387,2017,2020
10.30535/mto.25.4.3,0.0606060606060606,0.0060658220144236,0.1387728098643309,2017,2020
Williams2009Beats_and_Flows:,0.0303030303030303,0.0130353852344155,0.0198744699083566,2017,2020
10.30535/mto.19.3.1,0.0165289256198347,0.0,0.0145803154298565,2017,2020
10.30535/mto.20.3.6,0.0165289256198347,0.0041585943099643,2.2924068267447896e-06,2017,2020
Benadon2007Commentary_on_Matthew,0.0027548209366391,0.0,0.0007041298065673,2017,2020
Cumming2013Renaissance_Improvisation_and,0.0082644628099173,0.0,6.688559931326765e-05,2017,2020
"Shaftel2014Demographics,_Analytics,_and",0.0027548209366391,0.0,,2017,2020
10.30535/mto.25.3.3,0.0165289256198347,0.0152311688904809,8.945587199820112e-05,2017,2020
Koozin2014History_and_Future,0.2011019283746556,0.4339748160089999,0.2259089862186137,2017,2020
10.30535/mto.21.2.3,0.0082644628099173,0.0,0.0092045045254738,2017,2020
Clercq2016Review_of_Ralf,0.0220385674931129,0.0,0.0572235072111008,2017,2020
Bakulina2014The_Concept_of,0.024793388429752,0.0168606579764528,1.1071133572665684e-05,2017,2020
BaileyShea2013Review_of_Michael,0.0275482093663911,0.0,0.0116201343546862,2017,2020
Lester1998How_Theorists_Relate,0.0055096418732782,0.0,0.001140692878136,2017,2020
Salley2015On_Duration_and,0.0055096418732782,0.006514657980456,1.6643011426401214e-06,2017,2020
Nooshin2013Beyond_the_<i>Radif</i>:,0.0055096418732782,0.0,6.22277353963422e-05,2017,2020
Covach2013To_MOOC_or,0.0055096418732782,0.0,0.0106846066248853,2017,2020
Gann2014Outside_the_Feedback,0.0027548209366391,0.0,2.856056168000751e-07,2017,2020
10.30535/mto.17.2.1,0.0330578512396694,0.0129867364969875,0.0116678675014932,2017,2020
Johnson1995The_Computer_Presentation,0.0027548209366391,0.0,0.0101981417856579,2017,2020
10.30535/mto.25.1.8,0.0027548209366391,0.0,0.0009776307912401,2017,2020
Murcott2014Tomorrow’s_Music_On,0.0165289256198347,0.0323391028506951,6.273378820927448e-06,2017,2020
"Wild2014Genus,_Species_and",0.0027548209366391,0.0,0.0001781798152672,2017,2020
"Hepokoski2010Formal_Process,_Sonata",0.0055096418732782,0.0,0.0005449223982478,2017,2020
10.30535/mto.18.3.7,0.0110192837465564,0.0068978731557769,3.4491815479422293e-06,2017,2020
Amiot2009Discrete_Fourier_Transform,0.0027548209366391,0.0,,2017,2020
Jenkins2010After_the_Harvest:,0.0082644628099173,0.0,0.0010572322291466,2017,2020
Lochhead1998Retooling_the_Technique,0.0027548209366391,0.0,0.0101981417856579,2017,2020
10.30535/mto.14.2.2,0.0082644628099173,0.0,3.718636038251323e-05,2017,2020
10.30535/mto.23.3.12,0.0027548209366391,0.0,,2017,2020
10.30535/mto.18.2.3,0.0027548209366391,0.0,0.0015110005233529,2017,2020
Callahan2015Teaching_and_Learning,0.0137741046831955,0.0026797584601004,0.0009799154859474,2017,2020
Guez2017Review_of_Lorraine,0.0137741046831955,0.0194162355495944,1.1084448072404806e-07,2017,2020
Buchler2008Reconsidering_Klumpenhouwer_Networks,0.0303030303030303,0.0226948542717847,1.3677444336758538e-07,2017,2020
Shanahan2009Review_of_Aniruddh,0.0027548209366391,0.0,0.0083672986917779,2017,2020
10.30535/mto.25.3.4,0.0082644628099173,0.0,0.0038549146005175,2017,2020
Rahn1994From_Similarity_to,0.0027548209366391,0.0,,2017,2020
10.30535/mto.19.1.2,0.0027548209366391,0.0,0.0005258790497628,2017,2020
10.30535/mto.23.4.6,0.0743801652892562,0.0078744659288357,0.2063077687723938,2017,2020
10.2307/763915,0.0027548209366391,0.0,0.0001743660585802,2017,2020
Robison1995Category_Structures_and,0.0082644628099173,0.0,0.0112102885760159,2017,2020
Cohen2015Expansive_Form_in,0.0137741046831955,0.0001952423472209,0.012706359974547,2017,2020
